transaction_id,customer_id,payment_method,amount,promo_id,time_id
3535,462,Credit Card,5444.79,,164
3536,396,E-Wallet,25014.47,P02,82
3537,386,Cash,46350.73,P02,22
3538,766,Credit Card,41220.59,,9
3539,805,E-Wallet,22486.57,,336
3540,702,Cash,7584.58,,207
3541,224,Cash,48267.99,P01,346
3542,163,E-Wallet,34702.08,P01,223
3543,505,Cash,33193.23,P01,194
3544,331,Credit Card,36097.7,,134
3545,364,Cash,10976.34,,300
3546,641,E-Wallet,34538.78,P02,199
3547,139,Credit Card,44020.12,P01,22
3548,202,Cash,49648.9,,70
3549,36,Credit Card,13970.68,P02,88
3550,699,Credit Card,19878.87,P02,252
3551,725,Cash,32979.13,P01,292
3552,651,Cash,43655.08,,39
3553,308,Credit Card,40590.58,,220
3554,676,E-Wallet,20058.05,,45
3555,37,Credit Card,41532.84,,141
3556,97,E-Wallet,23611.39,,111
3557,662,Cash,27073.88,P02,309
3558,422,Cash,15046.58,P01,34
3559,463,Credit Card,5873.61,P01,75
3560,328,Cash,28224.89,P01,188
3561,284,E-Wallet,6962.52,P01,51
3562,36,Credit Card,37439.24,P01,214
3563,660,Credit Card,9326.36,P02,248
3564,214,Credit Card,30583.9,,50
3565,602,E-Wallet,25293.03,P01,40
3566,896,Cash,25266.1,P02,143
3567,201,E-Wallet,46542.84,P01,46
3568,477,Cash,26899.87,P01,126
3569,274,Credit Card,39171.03,,158
3570,64,Credit Card,23711.27,,158
3571,756,Cash,21170.09,P01,253
3572,301,Cash,40565.31,P01,134
3573,215,E-Wallet,28248.04,P01,188
3574,731,Cash,44989.09,P02,253
3575,543,E-Wallet,7170.08,P01,27
3576,667,E-Wallet,9935.86,P02,78
3577,240,Credit Card,23865.37,P01,216
3578,135,Credit Card,19000.03,P02,10
3579,215,Cash,25981.27,P02,242
3580,511,Credit Card,17874.63,,196
3581,187,Cash,36610.3,,251
3582,484,Cash,45081.43,P02,127
3583,440,Credit Card,13385.46,,337
3584,430,Credit Card,23994.09,P01,98
3585,807,Cash,18401.48,P02,129
3586,135,Cash,19529.6,,324
3587,586,Cash,27119.8,P01,181
3588,246,E-Wallet,42079.49,P01,296
3589,809,Cash,47970.36,P01,343
3590,590,Cash,37527.83,,251
3591,591,Credit Card,40048.78,,277
3592,206,Cash,10765.83,P01,265
3593,748,Cash,25745.61,P01,253
3594,535,Credit Card,37676.77,,338
3595,837,E-Wallet,18659.99,P02,137
3596,600,Credit Card,5303.58,P02,30
3597,217,Cash,6765.27,P02,236
3598,475,Cash,32539.39,,301
3599,867,Credit Card,28856.54,,32
3600,722,Cash,43881.86,P02,28
3601,675,Cash,39958.9,,322
3602,309,E-Wallet,9002.44,P02,67
3603,394,Credit Card,15043.17,P01,214
3604,462,Credit Card,23161.41,,173
3605,921,Credit Card,45690.56,P02,73
3606,953,Cash,43041.12,P02,49
3607,502,Cash,35832.38,P01,42
3608,419,Cash,49495.93,P01,339
3609,870,Cash,49645.85,P02,358
3610,528,Credit Card,43884.65,P01,312
3611,604,Cash,25501.06,P02,48
3612,552,Credit Card,17676.44,,26
3613,378,Cash,38638.37,P01,211
3614,131,Credit Card,7020.61,,331
3615,227,E-Wallet,11296.16,P01,41
3616,210,E-Wallet,49035.75,,111
3617,777,Cash,47283.38,P02,182
3618,107,E-Wallet,8349.24,P01,363
3619,407,E-Wallet,6591.04,,70
3620,200,E-Wallet,9688.78,,346
3621,680,Credit Card,9038.57,P01,156
3622,815,Cash,32384.42,P02,349
3623,992,Credit Card,37870.89,,143
3624,885,E-Wallet,26849.25,P02,66
3625,398,Credit Card,44489.74,P01,252
3626,218,E-Wallet,19430.34,P01,100
3627,468,Credit Card,23606.95,P02,141
3628,572,E-Wallet,9131.08,P01,326
3629,858,Credit Card,41150.83,P01,66
3630,544,E-Wallet,30189.8,,341
3631,870,Cash,29237.64,P01,365
3632,534,E-Wallet,36883.27,P01,216
3633,132,E-Wallet,15123.57,P02,322
3634,975,Cash,18753.59,,188
3635,322,E-Wallet,9533.05,P01,337
3636,294,Cash,36775.58,,272
3637,660,Credit Card,33400.78,P02,155
3638,245,E-Wallet,39290.81,P01,35
3639,136,Credit Card,26163.61,P02,110
3640,605,E-Wallet,42185.62,P02,148
3641,309,Cash,21553.68,P01,323
3642,408,Cash,30036.21,P02,318
3643,386,E-Wallet,35227.26,,245
3644,774,Cash,14695.59,,307
3645,695,E-Wallet,34556.27,,78
3646,319,Credit Card,30593.98,P02,253
3647,457,E-Wallet,6385.25,P02,322
3648,436,Cash,14654.72,,274
3649,944,E-Wallet,44400.69,,292
3650,86,E-Wallet,5042.78,,186
3651,165,Credit Card,40810.99,P01,222
3652,347,Credit Card,5890.31,P02,360
3653,394,Cash,17936.43,P02,169
3654,288,E-Wallet,47206.33,,179
3655,981,Credit Card,44616.4,P02,13
3656,889,Credit Card,15264.25,P02,9
3657,843,Credit Card,49701.81,P02,364
3658,352,E-Wallet,46849.38,,331
3659,867,Credit Card,42902.32,,29
3660,551,Cash,13468.15,P02,274
3661,761,Cash,39935.55,,41
3662,489,Credit Card,5206.11,P02,184
3663,844,Cash,23076.21,P02,239
3664,452,Cash,21036.1,,150
3665,725,E-Wallet,16320.05,P02,245
3666,975,Credit Card,45687.5,P02,23
3667,807,Cash,36655.33,P01,209
3668,518,E-Wallet,26304.42,P01,262
3669,429,Cash,14482.41,P01,316
3670,45,E-Wallet,14383.99,,178
3671,396,E-Wallet,43229.63,P01,156
3672,824,E-Wallet,11413.27,,199
3673,191,E-Wallet,45412.98,P01,13
3674,422,E-Wallet,13467.73,P02,179
3675,364,E-Wallet,40941.22,P02,344
3676,876,Credit Card,5377.2,P02,249
3677,262,Credit Card,18513.74,P01,105
3678,254,Credit Card,24830.24,P01,124
3679,179,Credit Card,15011.22,P02,227
3680,520,Credit Card,16798.96,P02,85
3681,276,Cash,7519.31,,104
3682,146,Cash,24714.21,,39
3683,270,Cash,47328.52,P01,211
3684,852,E-Wallet,14795.99,P02,50
3685,881,Credit Card,5871.15,P02,107
3686,365,Cash,21155.53,P01,58
3687,905,Cash,6490.35,P02,250
3688,792,Credit Card,32847.17,P01,280
3689,381,Credit Card,43215.56,,31
3690,262,E-Wallet,22114.26,P02,298
3691,32,Cash,18644.2,P01,75
3692,60,E-Wallet,30717.96,,67
3693,957,E-Wallet,14844.47,P01,283
3694,839,Credit Card,23089.86,,363
3695,137,Cash,46534.43,,85
3696,820,E-Wallet,48235.96,P02,300
3697,362,Credit Card,17059.68,,240
3698,812,E-Wallet,20714.23,P02,220
3699,343,E-Wallet,32355.45,P01,119
3700,7,E-Wallet,49449.74,P01,229
3701,917,E-Wallet,27849.49,P01,208
3702,232,E-Wallet,18960.83,P01,174
3703,366,Credit Card,21238.15,P01,144
3704,424,E-Wallet,19444.27,P01,211
3705,917,E-Wallet,8257.92,P01,26
3706,348,Credit Card,24500.47,,191
3707,677,Credit Card,21353.27,,111
3708,109,E-Wallet,8773.05,P01,83
3709,210,Credit Card,15079.78,P01,302
3710,916,Cash,41228.9,P01,94
3711,474,E-Wallet,38826.49,P02,123
3712,354,Credit Card,9478.62,P01,61
3713,585,Cash,28025.8,P01,24
3714,791,Cash,19919.3,P01,119
3715,419,Cash,46809.34,P02,192
3716,624,E-Wallet,27500.33,,256
3717,857,Cash,28656.85,,46
3718,301,E-Wallet,14698.47,,296
3719,235,E-Wallet,32956.4,,115
3720,681,E-Wallet,15972.67,P02,181
3721,268,Credit Card,10280.46,P02,308
3722,610,E-Wallet,37666.3,,75
3723,917,Credit Card,27893.26,P02,313
3724,138,E-Wallet,19525.05,P02,104
3725,906,Cash,30481.35,P01,46
3726,276,Credit Card,37883.58,P02,263
3727,49,Cash,43053.93,P01,227
3728,781,Credit Card,17750.17,P01,231
3729,26,Credit Card,39111.69,P02,220
3730,549,Credit Card,20037.15,P02,153
3731,150,Cash,40676.62,P02,199
3732,592,Cash,30862.21,,170
3733,563,Credit Card,35673.87,P01,193
3734,914,Cash,9772.54,P02,242
3735,309,Cash,15682.96,,157
3736,397,E-Wallet,42874.1,P02,273
3737,241,Credit Card,13122.81,P01,299
3738,411,Credit Card,14472.69,,14
3739,885,Credit Card,17918.51,P02,238
3740,625,E-Wallet,44233.63,,34
3741,503,Cash,24900.41,,107
3742,823,Cash,30566.02,P02,277
3743,138,E-Wallet,40782.51,P02,288
3744,322,Credit Card,5864.21,,193
3745,372,Cash,43484.42,P01,315
3746,206,E-Wallet,32406.47,P01,213
3747,419,Credit Card,36412.5,,353
3748,739,Credit Card,10173.89,,271
3749,725,E-Wallet,26316.93,,22
3750,33,Cash,28255.9,P01,328
3751,614,E-Wallet,10893.1,P02,339
3752,404,E-Wallet,16336.23,P01,201
3753,984,E-Wallet,17351.21,P02,177
3754,724,E-Wallet,32713.51,,87
3755,447,E-Wallet,12993.77,P01,161
3756,312,Credit Card,47662.2,,181
3757,976,E-Wallet,35834.93,P01,102
3758,949,E-Wallet,9378.36,P01,229
3759,940,Credit Card,10725.04,P01,62
3760,102,Cash,22617.53,P02,130
3761,867,Credit Card,31374.02,P02,268
3762,278,Cash,20950.05,,206
3763,146,Credit Card,7147.84,P01,339
3764,721,Cash,5530.45,P02,329
3765,5,Cash,43522.46,,106
3766,578,Credit Card,42622.19,,103
3767,129,E-Wallet,12267.23,P02,293
3768,432,Credit Card,28831.58,P02,188
3769,840,Cash,49835.28,,204
3770,189,E-Wallet,37692.47,,361
3771,25,Credit Card,15849.38,P02,220
3772,450,E-Wallet,15464.46,,177
3773,182,E-Wallet,25715.88,,46
3774,815,Cash,48696.53,P01,271
3775,44,Credit Card,9525.99,P02,310
3776,113,Cash,11082.9,P02,23
3777,748,E-Wallet,25752.83,P02,338
3778,707,Cash,42226.33,P02,335
3779,469,Cash,5407.73,,173
3780,183,Cash,30799.26,,243
3781,770,Credit Card,44608.74,,214
3782,401,Cash,16513.21,,341
3783,500,Credit Card,37988.71,,316
3784,660,Credit Card,37909.73,P01,12
3785,983,Credit Card,10851.35,,229
3786,165,Cash,45562.45,P01,119
3787,830,Cash,24144.94,P02,263
3788,169,Credit Card,37018.54,,300
3789,719,Credit Card,25290.44,,16
3790,689,Cash,29591.0,P02,244
3791,360,E-Wallet,25021.83,,33
3792,838,E-Wallet,41024.11,,143
3793,188,Credit Card,13887.59,P01,266
3794,1,E-Wallet,37805.29,,47
3795,833,Cash,32149.86,,353
3796,114,E-Wallet,36103.68,,318
3797,652,E-Wallet,29868.38,,301
3798,347,Cash,49736.34,P01,6
3799,409,E-Wallet,39591.22,P01,174
3800,636,Credit Card,21350.03,P02,217
3801,599,E-Wallet,48209.34,P02,5
3802,701,E-Wallet,41972.0,P02,3
3803,217,Credit Card,6160.13,,229
3804,904,E-Wallet,37221.26,,287
3805,781,Cash,10443.64,P01,218
3806,138,Cash,14944.84,P02,59
3807,887,Credit Card,16969.19,P01,26
3808,946,E-Wallet,34964.68,P01,111
3809,738,Cash,49493.43,,148
3810,246,Cash,10025.86,P01,102
3811,959,E-Wallet,44711.56,P02,165
3812,550,E-Wallet,20270.07,,89
3813,165,Credit Card,46773.99,P01,202
3814,809,E-Wallet,29027.52,P02,75
3815,542,Cash,31792.78,P02,306
3816,46,E-Wallet,35776.2,P01,350
3817,409,E-Wallet,12070.4,P01,102
3818,612,Cash,14263.61,P02,200
3819,617,E-Wallet,16837.28,,141
3820,166,E-Wallet,43106.57,P01,256
3821,743,Cash,15132.4,P02,79
3822,779,Cash,19934.46,P02,130
3823,371,Credit Card,22984.47,,119
3824,580,Cash,36847.25,P01,136
3825,296,Credit Card,11141.17,,284
3826,826,Credit Card,21273.8,,42
3827,549,Credit Card,33249.32,,144
3828,798,Cash,14725.39,P01,300
3829,368,Credit Card,42249.72,P01,12
3830,714,Credit Card,18227.59,P01,134
3831,818,E-Wallet,34859.25,,212
3832,431,Cash,16429.05,P01,73
3833,899,Cash,17216.3,P01,70
3834,389,E-Wallet,16453.28,P01,178
3835,772,E-Wallet,34309.84,P01,285
3836,527,Credit Card,36519.41,P01,134
3837,454,E-Wallet,37052.92,,170
3838,396,Cash,43566.0,,335
3839,266,E-Wallet,15950.84,P01,182
3840,80,E-Wallet,24427.75,,63
3841,347,Cash,35134.57,,334
3842,959,Cash,5568.6,P02,229
3843,781,Cash,9635.05,P01,158
3844,853,E-Wallet,7307.35,,252
3845,554,Cash,5247.43,P01,77
3846,308,E-Wallet,21925.38,P02,34
3847,34,E-Wallet,28604.54,P01,358
3848,39,Cash,22938.43,,288
3849,427,Credit Card,28118.35,,202
3850,182,E-Wallet,13658.09,,189
3851,893,E-Wallet,11706.23,,277
3852,808,Credit Card,35603.05,,305
3853,327,Cash,5704.16,P01,134
3854,754,Cash,10250.71,P01,338
3855,382,E-Wallet,40550.87,P01,326
3856,75,Credit Card,47121.75,P02,141
3857,622,E-Wallet,11187.41,P02,117
3858,517,Cash,37195.96,,256
3859,115,Credit Card,28388.46,P02,229
3860,128,Credit Card,36929.76,P01,90
3861,806,Credit Card,49236.43,P01,86
3862,837,Credit Card,30832.96,,7
3863,841,Credit Card,22351.76,P01,225
3864,197,Credit Card,29297.68,P01,346
3865,641,Cash,49067.98,P02,220
3866,121,Cash,48324.51,P01,328
3867,842,Credit Card,49711.96,P02,289
3868,790,Cash,30471.73,P02,15
3869,381,Credit Card,7355.52,,252
3870,859,Cash,30500.41,P01,260
3871,256,Credit Card,46651.56,P02,47
3872,995,E-Wallet,6899.52,,289
3873,905,Cash,44078.71,P01,240
3874,199,Cash,30439.46,,124
3875,472,E-Wallet,46577.06,P01,326
3876,385,Credit Card,10523.6,P02,46
3877,586,E-Wallet,42968.18,P02,144
3878,510,Cash,28174.4,P01,252
3879,502,Cash,45564.41,P02,323
3880,240,Credit Card,28097.65,P02,179
3881,809,E-Wallet,47776.16,P02,211
3882,521,Cash,12851.23,,61
3883,184,E-Wallet,38201.99,P01,7
3884,347,E-Wallet,19895.99,P01,163
3885,498,Credit Card,31346.91,P01,75
3886,248,Cash,39418.87,P02,7
3887,66,Cash,36721.13,P01,151
3888,874,E-Wallet,30949.52,P02,321
3889,41,Cash,37729.68,P01,212
3890,245,Credit Card,41103.01,P01,194
3891,573,E-Wallet,6759.98,P02,218
3892,486,E-Wallet,39034.13,,100
3893,164,Cash,34176.24,,318
3894,406,Credit Card,11249.42,,154
3895,668,E-Wallet,6779.27,P02,300
3896,105,E-Wallet,19434.89,,63
3897,966,E-Wallet,36456.59,P01,17
3898,896,Credit Card,40299.53,P01,28
3899,166,Credit Card,38652.04,,61
3900,274,E-Wallet,44739.06,,275
3901,497,Cash,7881.51,P01,344
3902,844,E-Wallet,14945.13,,243
3903,493,Cash,21739.2,P01,227
3904,998,Cash,11483.59,P01,343
3905,332,E-Wallet,23053.21,,315
3906,141,Cash,12717.58,,167
3907,79,E-Wallet,7306.32,,314
3908,888,Credit Card,27362.55,P01,216
3909,402,Cash,13619.82,P01,152
3910,331,Cash,17085.89,P01,244
3911,988,Credit Card,36957.75,,290
3912,178,E-Wallet,48918.01,,198
3913,808,E-Wallet,6277.28,,357
3914,37,Credit Card,29955.68,,299
3915,920,E-Wallet,35493.19,P01,330
3916,408,Credit Card,15920.79,P01,327
3917,653,Cash,14165.77,P02,5
3918,594,Credit Card,11057.09,P02,66
3919,118,E-Wallet,39075.26,,161
3920,516,Credit Card,7633.59,P02,110
3921,152,Credit Card,29690.46,P02,84
3922,844,Credit Card,12787.81,,7
3923,279,E-Wallet,22670.8,P01,306
3924,573,E-Wallet,16740.0,P02,224
3925,25,Cash,41042.93,P01,148
3926,787,Cash,42526.19,P01,332
3927,910,Cash,38831.65,,95
3928,471,Cash,44140.77,,313
3929,983,Cash,32467.01,P01,37
3930,1000,Cash,30836.31,,71
3931,372,Credit Card,35469.71,,345
3932,716,Credit Card,11086.24,,342
3933,812,Credit Card,38707.48,P02,16
3934,966,E-Wallet,9614.78,,33
3935,15,Credit Card,40475.33,,343
3936,227,Credit Card,33068.1,,263
3937,798,Credit Card,30121.71,P01,267
3938,192,Credit Card,28929.22,P01,271
3939,33,E-Wallet,22672.23,,54
3940,530,Credit Card,16015.0,P01,291
3941,984,Credit Card,14051.67,P02,171
3942,750,E-Wallet,17071.91,P02,85
3943,27,E-Wallet,12305.04,P02,38
3944,471,E-Wallet,29173.94,P02,210
3945,551,Cash,35549.34,P02,57
3946,408,E-Wallet,33975.6,P02,172
3947,806,Credit Card,13991.24,,255
3948,308,Credit Card,30669.59,,246
3949,877,E-Wallet,49712.42,P02,221
3950,81,Cash,26433.17,P02,164
3951,804,Credit Card,38717.23,P02,180
3952,277,E-Wallet,41952.34,P02,285
3953,673,Credit Card,44837.66,P02,161
3954,83,Cash,49645.02,P02,21
3955,629,E-Wallet,14760.89,P02,5
3956,470,Cash,46381.42,,307
3957,843,Credit Card,25806.7,P01,344
3958,895,Credit Card,10140.69,P02,364
3959,414,Cash,6802.93,,284
3960,211,Credit Card,13276.47,,111
3961,315,Credit Card,22377.14,P01,207
3962,921,Cash,44542.29,P01,182
3963,407,Credit Card,15361.44,P01,248
3964,882,E-Wallet,27063.63,P02,278
3965,317,Credit Card,28258.25,P02,331
3966,170,Credit Card,15858.23,P02,274
3967,976,E-Wallet,36727.52,P02,228
3968,204,Cash,44918.15,P02,292
3969,772,Credit Card,15350.4,P01,308
3970,839,Cash,10466.11,P01,40
3971,359,Cash,26639.8,P02,170
3972,701,E-Wallet,36883.12,,239
3973,231,Credit Card,8398.54,,179
3974,829,E-Wallet,45421.53,,309
3975,665,Credit Card,49260.81,P01,357
3976,31,E-Wallet,32424.94,P02,122
3977,581,E-Wallet,7968.74,P02,143
3978,751,Credit Card,8242.69,,325
3979,438,Credit Card,49157.62,P01,71
3980,21,Credit Card,24362.45,P01,266
3981,45,Credit Card,40814.89,P01,208
3982,855,Cash,37879.34,P01,279
3983,552,Credit Card,39667.98,P01,31
3984,526,Credit Card,9634.85,P02,347
3985,530,E-Wallet,45361.59,P01,340
3986,827,Credit Card,40934.63,,93
3987,922,Credit Card,40129.13,P01,171
3988,859,E-Wallet,30371.89,,67
3989,263,E-Wallet,15831.22,,356
3990,917,E-Wallet,12511.15,,208
3991,719,Cash,11779.85,P02,74
3992,508,E-Wallet,41957.6,P01,256
3993,785,Credit Card,30884.61,P01,17
3994,859,Cash,15480.37,,321
3995,798,E-Wallet,16909.61,P02,78
3996,87,E-Wallet,20497.06,P01,185
3997,199,Credit Card,19987.81,P02,300
3998,662,Cash,26021.75,,90
3999,182,E-Wallet,10077.33,P01,305
4000,494,Cash,15454.17,P02,292
4001,678,Credit Card,18442.69,P01,358
4002,534,Credit Card,45812.71,P02,316
4003,3,E-Wallet,42872.23,,339
4004,493,E-Wallet,40515.28,P01,20
4005,62,Credit Card,5345.09,P01,188
4006,574,Credit Card,48172.48,P02,63
4007,69,E-Wallet,24033.15,P02,153
4008,875,Cash,19125.49,P02,33
4009,566,Cash,32309.91,P02,120
4010,698,Cash,31671.57,P01,201
4011,648,Credit Card,8513.87,P02,327
4012,82,E-Wallet,30986.35,,17
4013,396,Credit Card,15624.09,P02,266
4014,361,Cash,34908.48,P01,329
4015,822,E-Wallet,27338.27,P02,246
4016,447,Credit Card,18707.8,,325
4017,845,Cash,19749.43,P02,63
4018,366,E-Wallet,32928.29,P01,236
4019,625,Credit Card,28313.74,P02,177
4020,368,E-Wallet,14175.59,,151
4021,823,Credit Card,28483.9,P01,38
4022,181,E-Wallet,32800.15,P02,271
4023,784,Credit Card,13741.9,,71
4024,610,E-Wallet,14981.39,,77
4025,817,Credit Card,30373.37,P02,78
4026,253,E-Wallet,24012.28,P01,38
4027,180,E-Wallet,35638.16,P01,117
4028,791,Cash,46295.35,,129
4029,247,Credit Card,49991.75,P01,205
4030,40,Cash,46270.6,P02,166
4031,632,Cash,32523.86,,51
4032,858,Credit Card,9428.75,,126
4033,340,Credit Card,34125.43,P02,149
4034,111,E-Wallet,47778.43,P02,250
4035,695,Credit Card,43211.03,P02,6
4036,945,Cash,26821.04,,3
4037,782,Credit Card,22713.17,,42
4038,535,E-Wallet,44337.93,P01,293
4039,52,Cash,23545.95,P02,271
4040,781,E-Wallet,47062.53,P02,365
4041,821,Credit Card,35415.03,,159
4042,776,Cash,45955.31,P01,53
4043,996,Credit Card,46275.61,P02,348
4044,128,E-Wallet,38929.08,P01,131
4045,56,Credit Card,26105.68,P01,20
4046,127,Credit Card,12393.82,,118
4047,561,E-Wallet,26744.47,P01,90
4048,562,Cash,49227.44,,238
4049,426,E-Wallet,23561.65,,88
4050,683,Cash,28412.9,P02,315
4051,695,E-Wallet,21507.54,P02,335
4052,265,Credit Card,9038.95,P01,56
4053,82,E-Wallet,28531.62,,53
4054,951,Cash,5619.27,P02,191
4055,50,Cash,18163.37,P02,258
4056,449,Cash,33691.35,,6
4057,263,Cash,32372.71,P02,266
4058,412,Cash,5147.81,P01,315
4059,860,Cash,22603.57,,162
4060,257,Credit Card,30994.37,,348
4061,706,E-Wallet,15669.64,P01,9
4062,546,Cash,5911.95,,125
4063,320,Credit Card,29366.83,P01,155
4064,616,Cash,17550.42,P01,201
4065,875,E-Wallet,24047.49,P01,232
4066,760,Cash,23090.67,,290
4067,188,E-Wallet,9262.55,P01,110
4068,93,Credit Card,46613.5,P02,303
4069,154,Cash,38955.38,P02,6
4070,244,Credit Card,24591.6,,271
4071,799,E-Wallet,48855.47,P01,239
4072,698,Credit Card,45912.57,P01,20
4073,122,Cash,15106.28,P02,94
4074,439,E-Wallet,10119.68,,271
4075,375,E-Wallet,35544.62,,225
4076,517,Credit Card,8166.23,P02,209
4077,547,Credit Card,30180.51,P01,246
4078,223,Credit Card,25464.46,P01,21
4079,372,E-Wallet,21497.83,,89
4080,435,Credit Card,30942.93,P02,107
4081,334,E-Wallet,49146.2,P02,253
4082,74,E-Wallet,39107.25,,335
4083,293,Credit Card,39621.9,P01,2
4084,984,Cash,41230.91,,340
4085,297,E-Wallet,14765.04,P02,1
4086,923,Credit Card,28008.34,,297
4087,413,Credit Card,26100.12,P02,89
4088,801,Credit Card,35663.26,,120
4089,776,Credit Card,45493.21,P02,157
4090,933,E-Wallet,24107.77,P02,136
4091,476,E-Wallet,10958.77,P01,300
4092,268,Cash,16907.37,,153
4093,610,Cash,15019.73,P02,140
4094,31,Cash,41130.07,,337
4095,865,Cash,17966.43,P01,53
4096,662,Credit Card,11346.87,P02,203
4097,761,Credit Card,20883.53,P01,266
4098,815,Credit Card,14004.97,,254
4099,780,E-Wallet,28193.31,P02,179
4100,990,Credit Card,7243.88,P01,338
4101,407,Credit Card,43462.06,P02,245
4102,16,Cash,48065.7,,269
4103,964,Credit Card,11157.53,P01,55
4104,322,Cash,36123.28,P01,253
4105,333,Cash,16707.06,P01,94
4106,608,Credit Card,21590.82,,156
4107,363,Credit Card,27805.21,P01,166
4108,469,Cash,7126.03,P02,108
4109,847,E-Wallet,31461.59,P02,178
4110,238,Cash,28464.0,P02,92
4111,761,Credit Card,22883.57,P01,281
4112,638,Cash,37848.59,,114
4113,855,Credit Card,45167.64,P01,184
4114,920,E-Wallet,48014.67,P02,6
4115,387,Cash,32242.24,,184
4116,437,Credit Card,39977.96,P02,217
4117,77,E-Wallet,10603.14,,223
4118,44,Credit Card,21534.27,P02,9
4119,969,E-Wallet,42363.11,,27
4120,576,E-Wallet,19930.0,P02,244
4121,138,Credit Card,12540.88,,47
4122,690,E-Wallet,34282.44,P01,249
4123,584,Credit Card,6926.53,P01,131
4124,952,Credit Card,25860.49,P01,44
4125,298,Credit Card,19782.01,,156
4126,711,Cash,21755.84,,310
4127,604,E-Wallet,38787.59,P02,165
4128,991,E-Wallet,41411.83,P02,336
4129,24,Cash,7593.71,P01,291
4130,714,Cash,22997.4,P02,67
4131,782,E-Wallet,36053.1,,50
4132,924,Cash,24061.7,,262
4133,345,Credit Card,47815.63,P01,48
4134,759,E-Wallet,25448.34,P01,57
4135,167,Cash,25478.87,,28
4136,305,Cash,5503.4,,254
4137,345,Cash,24225.38,,330
4138,391,Cash,11158.11,,100
4139,260,E-Wallet,22675.91,P02,364
4140,93,E-Wallet,29016.62,P01,306
4141,964,Credit Card,39751.67,P01,160
4142,732,Credit Card,31917.08,P01,38
4143,213,Credit Card,44516.74,P01,128
4144,844,Cash,7174.49,P02,179
4145,893,E-Wallet,47351.76,,35
4146,726,Cash,28616.07,P01,16
4147,950,E-Wallet,5461.94,P01,298
4148,54,Credit Card,49421.43,,93
4149,183,E-Wallet,21468.76,P02,162
4150,281,Cash,39590.26,,183
4151,485,Credit Card,16015.42,P02,235
4152,419,Credit Card,21193.91,P01,245
4153,149,E-Wallet,44307.64,,8
4154,40,Cash,11639.67,P01,186
4155,97,E-Wallet,6729.45,,20
4156,868,Credit Card,37657.88,P02,345
4157,308,E-Wallet,30286.8,P02,20
4158,861,Cash,27840.7,,242
4159,251,E-Wallet,22026.72,P02,104
4160,326,Credit Card,35760.27,P01,306
4161,882,Credit Card,42612.53,P02,88
4162,781,Cash,19740.27,,195
4163,954,Credit Card,46545.81,P01,350
4164,183,E-Wallet,17935.4,,16
4165,755,E-Wallet,24907.69,,264
4166,330,Cash,27908.5,P01,348
4167,872,E-Wallet,6084.56,P02,32
4168,122,Cash,20004.59,,335
4169,535,E-Wallet,15100.51,P02,323
4170,382,Credit Card,6841.22,P01,34
4171,469,Credit Card,22257.76,P02,107
4172,3,Cash,32076.53,P02,227
4173,549,Cash,16040.65,P01,236
4174,951,E-Wallet,8087.13,,241
4175,695,E-Wallet,32273.7,,298
4176,550,E-Wallet,43173.42,,20
4177,665,E-Wallet,5500.32,P02,166
4178,839,Credit Card,43412.23,,308
4179,384,Cash,39297.72,P01,264
4180,807,Cash,24549.22,P01,79
4181,90,Cash,20263.7,P02,293
4182,870,E-Wallet,46323.19,P02,307
4183,709,Cash,15869.56,P01,96
4184,690,Cash,19401.69,P02,365
4185,65,E-Wallet,12244.35,P02,328
4186,369,Credit Card,47180.72,P01,41
4187,21,Cash,26330.27,,137
4188,999,Credit Card,41620.7,,149
4189,632,Credit Card,49058.76,,2
4190,441,Credit Card,33331.35,P02,118
4191,509,E-Wallet,36147.36,P02,286
4192,873,E-Wallet,17655.82,P02,3
4193,14,E-Wallet,30216.24,,345
4194,493,E-Wallet,23482.84,P01,137
4195,217,Cash,13193.31,P02,363
4196,84,Credit Card,38568.9,P01,194
4197,125,Cash,6465.88,,355
4198,479,Credit Card,21589.17,P01,41
4199,126,E-Wallet,36746.87,P01,171
4200,758,Cash,37533.33,P02,103
4201,313,Credit Card,44572.33,P01,234
4202,695,Cash,37953.57,P02,148
4203,323,E-Wallet,6042.82,,82
4204,263,Credit Card,22543.47,,280
4205,75,E-Wallet,27069.65,P01,180
4206,103,Cash,41124.76,P02,30
4207,79,Credit Card,28323.14,P01,257
4208,402,Credit Card,10765.42,,350
4209,580,E-Wallet,15446.61,P01,47
4210,465,E-Wallet,37931.05,P01,56
4211,668,Credit Card,26006.66,,263
4212,839,E-Wallet,17825.97,,64
4213,622,Cash,7067.33,P02,231
4214,254,Credit Card,39963.73,,1
4215,910,Cash,16122.07,P01,187
4216,845,E-Wallet,14881.18,P01,122
4217,660,E-Wallet,14098.53,,16
4218,455,Cash,32246.26,P01,331
4219,775,Cash,36470.61,P02,266
4220,614,Credit Card,14370.85,P02,176
4221,983,Credit Card,35493.75,P01,14
4222,843,Credit Card,45842.93,P01,53
4223,304,E-Wallet,18003.59,P02,98
4224,626,Cash,17008.18,P02,90
4225,813,E-Wallet,15467.64,,158
4226,875,Cash,10322.68,P02,27
4227,609,Credit Card,35888.22,,72
4228,506,Cash,26679.82,P02,151
4229,20,Credit Card,45026.88,P02,271
4230,623,E-Wallet,21084.5,P01,124
4231,278,Credit Card,28222.99,,283
